yago:Russia	Russia	Russia, or the Russian Federation, is a transcontinental country located in Eastern Europe and Northern Asia.	<label>
yago:Russia	the Russian Federation	Russia, or the Russian Federation, is a transcontinental country located in Eastern Europe and Northern Asia.	<label>
yago:Russia	Russia	Russia covers over , spanning more than one-eighth of the Earth's inhabited land area, stretching eleven time zones, and bordering 16 sovereign nations.	<label>
yago:Russia	Russia	Russia is the largest country in the world, the ninth-most populous country, as well as the most populous country in Europe.	<label>
yago:Russia	Russia	Russia is administratively divided into 85 federal subjects.	<label>
yago:Russia	Rus	The medieval state of Rus' arose in the 9th century.	<label>
yago:Russia	Rus	Rus' ultimately disintegrated into a number of smaller states, until it was finally reunified by the Grand Duchy of Moscow in the 15th century.	<label>
yago:Russia	the Russian Federation	Following the dissolution of the Soviet Union in 1991, the Russian SFSR reconstituted itself as the Russian Federation and is recognised as the continuing legal personality and a successor of the Soviet Union.	<label>
yago:Russia	Russia	Following the constitutional crisis of 1993, a new constitution was adopted, and Russia has since been governed as a federal semi-presidential republic.	<label>
yago:Russia	Russia	Russia is a major great power, and a potential superpower, with the world's second-most powerful military.	<label>
yago:Russia	Russia	Russia's extensive mineral and energy resources are the largest such reserves in the world, making it one of the leading producers of oil and natural gas globally.	<label>
yago:Russia	Russia	As a reflection of its long and rich cultural heritage, Russia hosts the world's ninth-greatest number of UNESCO World Heritage Sites.	<label>
yago:Russia	UNESCO	As a reflection of its long and rich cultural heritage, Russia hosts the world's ninth-greatest number of UNESCO World Heritage Sites.	<memberOf>
yago:Russia	the United Nations Security Council	It is a permanent member of the United Nations Security Council, a member of the SCO, the G20, the Council of Europe, the APEC, the OSCE, the IIB and the WTO, as well as being the leading member of the CIS, the CSTO and a member of the EAEU.	<memberOf>
yago:Russia	G20	It is a permanent member of the United Nations Security Council, a member of the SCO, the G20, the Council of Europe, the APEC, the OSCE, the IIB and the WTO, as well as being the leading member of the CIS, the CSTO and a member of the EAEU.	<memberOf>
yago:The_Red__u0028_EP_u0029_	July 14 , 2017	It was released by Control Records on July 14, 2017 and peaked at 179 on the 'Billboard 200 chart, at number 5 on the Billboard Dance/Electronic Albums chart, history/dance-electronic-albums and at number one on the Heatseekerschart.	<dateCreated>
yago:The_Red__u0028_EP_u0029_	September 6 , 2017	A video for Let Her Go was released on September 6, 2017.	<dateCreated>
yago:Mortal_Kombat	Mortal Kombat	Mortal Kombat is an American media franchise centered on a series of video games, originally developed by Midway Games in 1992.	<label>
yago:Mortal_Kombat	Mortal Kombat	Mortal Kombat was the first ever fighting game to introduce a secret fighter, reached if the player fulfilled a set of requirements.	<label>
yago:Mortal_Kombat	Mortal Kombat	Mortal Kombat has become one of the most successful fighting franchises in the history of video games and one of the highest-grossing media franchises of all time.	<label>
yago:Mortal_Kombat	Mortal Kombat	Controversies surrounding Mortal Kombat, in part, led to the creation of the ESRB video game rating system.	<label>
yago:Mortal_Kombat	Mortal Kombat	Following Midway's bankruptcy, the Mortal Kombat development team was acquired by Warner Bros. Entertainment and turned into NetherRealm Studios.	<label>
yago:Brian_Birley_Roberts	Brian Birley Roberts	right Brian Birley Roberts (23 October 1912 – 9 October 1978) was a British polar expert, ornithologist and diplomat who played a key role in the development of the Antarctic Treaty System.	<label>
yago:Brian_Birley_Roberts	23 October 1912	right Brian Birley Roberts (23 October 1912 – 9 October 1978) was a British polar expert, ornithologist and diplomat who played a key role in the development of the Antarctic Treaty System.	<birthDate>
yago:You_u0027_ve_Got_a_Friend__u0028_Johnny_Mathis_album_u0029_	August 11 , 1971	You've Got a Friend is an album by American pop singer Johnny Mathis that was released on August 11, 1971, by Columbia Records.	<dateCreated>
yago:You_u0027_ve_Got_a_Friend__u0028_Johnny_Mathis_album_u0029_	August 1971	so much so in fact that fellow Columbia artist Andy Williams also released an album titled You've Got a Friend in August 1971 on which he coincidentally covers seven of the 11 tracks that Mathis recorded for this album.(1971)	<dateCreated>
yago:You_u0027_ve_Got_a_Friend__u0028_Johnny_Mathis_album_u0029_	September 4 , 1971	The Mathis record made its first appearance on Billboard magazine's Top LP's & Tapes chart in the issue dated September 4, 1971, and remained there for 10 weeks, peaking at number 80..	<dateCreated>
yago:You_u0027_ve_Got_a_Friend__u0028_Johnny_Mathis_album_u0029_	October 9 , 1971	"The single from this album, ""If We Only Have Love"", was projected to be a hit in the ""Top 60 Pop Spotlight"" in the issue of Billboard dated October 9, 1971, and was listed as a ""Pick Single"" in the magazine's February 26, 1972, issue but failed to reach either its Hot 100 or Easy Listening charts."	<dateCreated>
yago:Peaches__u0028_The_Presidents_of_the_United_States_of_America_song_u0029_	Peaches	Peaches is a song by American alternative rock band The Presidents of the United States of America.	<label>
yago:Peaches__u0028_The_Presidents_of_the_United_States_of_America_song_u0029_	February 1996	It was included on their self-titled debut album and released as a single in February 1996.	<dateCreated>
yago:Peaches__u0028_The_Presidents_of_the_United_States_of_America_song_u0029_	Peaches	"The band members have acknowledged that ""Peaches"" borrows riffs from Bad Company's 1975 song ""Feel Like Makin' Love""."	<label>
yago:Peaches__u0028_The_Presidents_of_the_United_States_of_America_song_u0029_	1996	"In 1996 ""Peaches"" was nominated for a Grammy Award for Best Pop Performance by a Duo or Group with Vocal."	<dateCreated>
yago:Peaches__u0028_The_Presidents_of_the_United_States_of_America_song_u0029_	Peaches	"In 1996 ""Peaches"" was nominated for a Grammy Award for Best Pop Performance by a Duo or Group with Vocal."	<label>
yago:Victory__u0028_The_Jacksons_album_u0029_	Victory	Victory is the fifteenth studio album by the Jacksons.	<label>
yago:Victory__u0028_The_Jacksons_album_u0029_	July 2 , 1984	It was released by Epic Records on July 2, 1984.	<dateCreated>
yago:Victory__u0028_The_Jacksons_album_u0029_	Victory	Victory has sold over 7 million copies worldwide and was certified 2× Platinum by the Recording Industry Association of America (RIAA) in October 1984.	<label>
yago:Victory__u0028_The_Jacksons_album_u0029_	October 1984	Victory has sold over 7 million copies worldwide and was certified 2× Platinum by the Recording Industry Association of America (RIAA) in October 1984.	<dateCreated>
yago:Victory__u0028_The_Jacksons_album_u0029_	Victory	Victory was supported by the Victory Tour, with Michael, who had recently released the world's all-time best-selling album, Thriller, prominently featured.	<label>
yago:Cilla__u0028_album_u0029_	Cilla	Cilla is the debut studio album by British singer Cilla Black, released on 25 January 1965 by Parlophone Records.	<label>
yago:Cilla__u0028_album_u0029_	25 January 1965	Cilla is the debut studio album by British singer Cilla Black, released on 25 January 1965 by Parlophone Records.	<dateCreated>
yago:Dalston_u002C__Cumbria	Dalston	Dalston is a large village and civil parish within the Carlisle district of Cumbria, historically, part of Cumberland.	<label>
yago:Foxfire__u0028_novel_u0029_	Foxfire	Foxfire is a 1950 novel by Anya Seton.	<label>
yago:Foxfire__u0028_novel_u0029_	Foxfire	It was adapted as the film Foxfire (1955).	<label>
yago:Supergirl__u0028_1984_film_u0029_	Supergirl	Supergirl is a 1984 superhero film directed by Jeannot Szwarc from a screenplay by David Odell based on the DC Comics character of the same name.	<label>
yago:Supergirl__u0028_1984_film_u0029_	1984	Supergirl is a 1984 superhero film directed by Jeannot Szwarc from a screenplay by David Odell based on the DC Comics character of the same name.	<dateCreated>
yago:Supergirl__u0028_1984_film_u0029_	Jeannot Szwarc	Supergirl is a 1984 superhero film directed by Jeannot Szwarc from a screenplay by David Odell based on the DC Comics character of the same name.	<director>
yago:Supergirl__u0028_1984_film_u0029_	Helen Slater	The film stars Helen Slater as Supergirl, along with Faye Dunaway, Hart Bochner, Peter Cook, Mia Farrow, Brenda Vaccaro, and Peter O'Toole, with Marc McClure reprising his role as Jimmy Olsen from the Superman films.	<actor>
yago:Supergirl__u0028_1984_film_u0029_	Supergirl	The film stars Helen Slater as Supergirl, along with Faye Dunaway, Hart Bochner, Peter Cook, Mia Farrow, Brenda Vaccaro, and Peter O'Toole, with Marc McClure reprising his role as Jimmy Olsen from the Superman films.	<label>
yago:Supergirl__u0028_1984_film_u0029_	Faye Dunaway	The film stars Helen Slater as Supergirl, along with Faye Dunaway, Hart Bochner, Peter Cook, Mia Farrow, Brenda Vaccaro, and Peter O'Toole, with Marc McClure reprising his role as Jimmy Olsen from the Superman films.	<actor>
yago:Supergirl__u0028_1984_film_u0029_	Hart Bochner	The film stars Helen Slater as Supergirl, along with Faye Dunaway, Hart Bochner, Peter Cook, Mia Farrow, Brenda Vaccaro, and Peter O'Toole, with Marc McClure reprising his role as Jimmy Olsen from the Superman films.	<actor>
yago:Supergirl__u0028_1984_film_u0029_	Peter Cook	The film stars Helen Slater as Supergirl, along with Faye Dunaway, Hart Bochner, Peter Cook, Mia Farrow, Brenda Vaccaro, and Peter O'Toole, with Marc McClure reprising his role as Jimmy Olsen from the Superman films.	<actor>
yago:Supergirl__u0028_1984_film_u0029_	Mia Farrow	The film stars Helen Slater as Supergirl, along with Faye Dunaway, Hart Bochner, Peter Cook, Mia Farrow, Brenda Vaccaro, and Peter O'Toole, with Marc McClure reprising his role as Jimmy Olsen from the Superman films.	<actor>
yago:Supergirl__u0028_1984_film_u0029_	Brenda Vaccaro	The film stars Helen Slater as Supergirl, along with Faye Dunaway, Hart Bochner, Peter Cook, Mia Farrow, Brenda Vaccaro, and Peter O'Toole, with Marc McClure reprising his role as Jimmy Olsen from the Superman films.	<actor>
yago:Supergirl__u0028_1984_film_u0029_	Peter O'Toole	The film stars Helen Slater as Supergirl, along with Faye Dunaway, Hart Bochner, Peter Cook, Mia Farrow, Brenda Vaccaro, and Peter O'Toole, with Marc McClure reprising his role as Jimmy Olsen from the Superman films.	<actor>
yago:Supergirl__u0028_1984_film_u0029_	Marc McClure	The film stars Helen Slater as Supergirl, along with Faye Dunaway, Hart Bochner, Peter Cook, Mia Farrow, Brenda Vaccaro, and Peter O'Toole, with Marc McClure reprising his role as Jimmy Olsen from the Superman films.	<actor>
yago:Supergirl__u0028_1984_film_u0029_	19 July 1984	The film was released in the United Kingdom on 19 July 1984 and in the United States on 21 November 1984, but failed to impress critics and audiences alike.	<dateCreated>
yago:Supergirl__u0028_1984_film_u0029_	the United States	The film was released in the United Kingdom on 19 July 1984 and in the United States on 21 November 1984, but failed to impress critics and audiences alike.	<locationCreated>
yago:Supergirl__u0028_1984_film_u0029_	21 November 1984	The film was released in the United Kingdom on 19 July 1984 and in the United States on 21 November 1984, but failed to impress critics and audiences alike.	<dateCreated>
yago:Searchlight__u0028_short_story_u0029_	Searchlight	Searchlight is a very short science fiction story by American writer Robert A. Heinlein, about a little blind girl whose spaceship crashes on the Moon.	<label>
yago:Searchlight__u0028_short_story_u0029_	Robert A. Heinlein	Searchlight is a very short science fiction story by American writer Robert A. Heinlein, about a little blind girl whose spaceship crashes on the Moon.	<author>
yago:Searchlight__u0028_short_story_u0029_	1962	It was originally written in 1962 as part of an advertisement for Hoffman Electronics.	<dateCreated>
yago:Searchlight__u0028_short_story_u0029_	Searchlight	Searchlight is anthologized in The Worlds of Robert A. Heinlein, a collection of short stories published in 1966 and his Expanded Universe in 1980.	<label>
yago:Disraeli__u0028_1929_film_u0029_	Disraeli	Disraeli is a 1929 American historical film directed by Alfred E. Green, released by Warner Bros. Pictures, Inc., and adapted by Julien Josephson (screenplay) and De Leon Anthony (titles) from the 1911 play Disraeli by Louis N. Parker.Hall, Mordaunt.	<label>
yago:Disraeli__u0028_1929_film_u0029_	Alfred E. Green	Disraeli is a 1929 American historical film directed by Alfred E. Green, released by Warner Bros. Pictures, Inc., and adapted by Julien Josephson (screenplay) and De Leon Anthony (titles) from the 1911 play Disraeli by Louis N. Parker.Hall, Mordaunt.	<director>
yago:Disraeli__u0028_1929_film_u0029_	Disraeli	Disraeli is a 1929 American historical film directed by Alfred E. Green, released by Warner Bros. Pictures, Inc., and adapted by Julien Josephson (screenplay) and De Leon Anthony (titles) from the 1911 play Disraeli by Louis N. Parker.Hall, Mordaunt.	<label>
yago:Disraeli__u0028_1929_film_u0029_	October 6 , 1929	THOSE LIVELY GHOSTS Old Comedy a Jolly Talking Picture—Mr. Arliss's and Other Films (The New York Times, October 6, 1929, page 179)	<dateCreated>
yago:Disraeli__u0028_1929_film_u0029_	George Arliss	"The lobby card states, ""Mr. George Arliss in his greatest picture Disraeli""."	<actor>
yago:Disraeli__u0028_1929_film_u0029_	Disraeli	"The lobby card states, ""Mr. George Arliss in his greatest picture Disraeli""."	<label>
yago:Disraeli__u0028_1929_film_u0029_	Disraeli	As with the original 1911 Broadway play and its 1917 revival, and the 1921 silent film, Arliss' wife Florence appeared opposite him in the role of Disraeli's wife, Mary Anne (Lady Beaconsfield).	<label>
yago:Ken_Starr	Kenneth Winston Starr	Kenneth Winston Starr (born July 21, 1946) is an American lawyer who served as a United States circuit judge and 39th solicitor general of the United States.	<label>
yago:Ken_Starr	July 21 , 1946	Kenneth Winston Starr (born July 21, 1946) is an American lawyer who served as a United States circuit judge and 39th solicitor general of the United States.	<birthDate>
yago:Clinton_u002C__Arkansas	Clinton	Clinton is the county seat of Van Buren County, Arkansas, United States.	<label>
yago:Clinton_u002C__Arkansas	United States	Clinton is the county seat of Van Buren County, Arkansas, United States.	<location>
yago:Key_West	Key West	Key West is an island in the Straits of Florida, within the U.S. state of Florida.	<label>
yago:Key_West	the United States	It lies at the southernmost end of U.S. Route 1, the longest north–south road in the United States.	<location>
yago:Key_West	Key West	Key West is about north of Cuba at their closest points.	<label>
yago:Key_West	Key West	Key West is the southernmost city in the contiguous United States and the westernmost island connected by highway in the Florida Keys.	<label>
yago:Key_West	United States	Key West is the southernmost city in the contiguous United States and the westernmost island connected by highway in the Florida Keys.	<location>
yago:Key_West	Key West	Key West is the southern terminus of U.S. Route 1, State Road A1A, the East Coast Greenway and, before 1935, the Florida East Coast Railway.	<label>
yago:Key_West	Key West	Key West is a port of call for many passenger cruise ships.	<label>
yago:Key_West	Key West	Naval Air Station Key West is an important year- round training site for naval aviation due to the tropical weather, which is also the reason Key West was chosen as the site of President Harry S. Truman's Winter White House.	<label>
yago:Key_West	Key West	Naval Air Station Key West is an important year- round training site for naval aviation due to the tropical weather, which is also the reason Key West was chosen as the site of President Harry S. Truman's Winter White House.	<label>
yago:Greenhouse_gas_emissions_by_Russia	Russia	Reftinskaya GRES: the largest coal-fired power station in Russia Greenhouse gas emissions by Russia are the 4th largest in the world and derive mostly from fossil fuels.	<label>
yago:Greenhouse_gas_emissions_by_Russia	Russia	Reftinskaya GRES: the largest coal-fired power station in Russia Greenhouse gas emissions by Russia are the 4th largest in the world and derive mostly from fossil fuels.	<label>
yago:Greenhouse_gas_emissions_by_Russia	Russia	Russia emits about 1600 megatonnes (Mt) CO2eq of greenhouse gases each year; about 5% of world emissions and about 11 tons per person.	<label>
yago:Greenhouse_gas_emissions_by_Russia	Russia	Cutting greenhouse gas emissions, and therefore air pollution in Russia, would have health benefits greater than the cost.	<label>
yago:Intelligence_and_Security_Committee_Russia_report	Russia	The redacted Russia report was publicly released on 21 July 2020 by the Intelligence and Security Committee of Parliament.	<label>
yago:Intelligence_and_Security_Committee_Russia_report	21 July 2020	The redacted Russia report was publicly released on 21 July 2020 by the Intelligence and Security Committee of Parliament.	<dateCreated>
yago:Intelligence_and_Security_Committee_Russia_report	Russia	The Russia report is the report of the British Intelligence and Security Committee of Parliament (ISC) into allegations of Russian interference in British politics, including alleged Russian interference in the 2016 Brexit referendum and the 2014 Scottish independence referendum.	<label>
yago:Intelligence_and_Security_Committee_Russia_report	July 2020	The committee completed the report in March 2019 and it was published in July 2020.	<dateCreated>
yago:Catherine_Howard	Catherine Howard	Catherine Howard ( – 13 February 1542) was queen consort of England from 1540 until 1541 as the fifth wife of Henry VIII.	<label>
yago:Catherine_Howard	13 February 1542	Catherine Howard ( – 13 February 1542) was queen consort of England from 1540 until 1541 as the fifth wife of Henry VIII.	<deathDate>
yago:Western_world	Western	The Western world based-on Samuel P. Huntington's 1996 Clash of Civilizations.	<label>
yago:Western_world	Western	The Western world, also known as the West, refers to various regions, nations and states, depending on the context, most often consisting of the majority of Europe, Australasia, and the Americas.	<label>
yago:Western_world	Western	"The Western world is also known as the Occident (from the Latin word occidens, ""sunset, West""), in contrast to the Orient (from the Latin word oriens, ""rise, East""), or Eastern world."	<label>
yago:Western_world	Western	Western culture is commonly said to include: Australia, Canada, all European member countries of the EFTA and EU, the European microstates, New Zealand, the United Kingdom, and the United States.	<label>
yago:Western_world	Western	Ancient Greece and ancient Rome are generally considered to be the birthplaces of Western civilization—Greece having heavily influenced Rome—the former due to its impact on philosophy, democracy, science, aesthetics, as well as building designs and proportions and architecture; the latter due to its influence on art, law, warfare, governance, republicanism, engineering and religion.	<label>
yago:Western_world	Western	Western civilization is also strongly associated with Christianity, which is in turn shaped by Hellenistic philosophy, Judaism and Roman culture.	<label>
yago:Western_world	Western	"Role of Judaism in Western culture and civilization, ""Judaism has played a significant role in the development of Western culture because of its unique relationship with Christianity, the dominant religious force in the West""."	<label>
yago:Western_world	Western	"Role of Judaism in Western culture and civilization, ""Judaism has played a significant role in the development of Western culture because of its unique relationship with Christianity, the dominant religious force in the West""."	<label>
yago:Western_world	Western	In the modern era, Western culture has been heavily influenced by the Renaissance, the Ages of Discovery and Enlightenment and the Industrial and Scientific Revolutions.	<label>
yago:Western_world	Western	Through extensive imperialism, colonialism and Christianization by some Western powers in the 15th to 20th centuries, and later exportation of mass culture, much of the rest of the world has been extensively influenced by Western culture, in a phenomenon often called Westernization.	<label>
yago:Western_world	Western	Through extensive imperialism, colonialism and Christianization by some Western powers in the 15th to 20th centuries, and later exportation of mass culture, much of the rest of the world has been extensively influenced by Western culture, in a phenomenon often called Westernization.	<label>
yago:Western_world	Western	The concept of the Western part of the earth has its roots in the theological, methodological and emphatical division between the Western Roman Catholic and Eastern Orthodox Churches.	<label>
yago:Western_world	Western	By the mid-20th century, Western culture was exported worldwide through the emergent mass media: film, radio, television and recorded music; and the development and growth of international transport and telecommunication (such as transatlantic cable and the radiotelephone) played a decisive role in modern globalization.	<label>
yago:Western_world	Western	In modern usage, Western world sometimesWestern Civilization, Our Tradition; James Kurth; accessed 30 August 2011 refers to Europe and to areas whose populations have had a large European ethnical presence since the 15th century Age of Discovery.	<label>
yago:Western_world	Western	This is most evident in Australia's inclusion in modern definitions of the Western world: despite being part of the Eastern hemisphere; these regions and those like it are included due to its significant British influence deriving from the colonisation of British explorers, and the immigration of Europeans in the 20th century which has since grounded the country to the Western world politically and culturally.	<label>
yago:Western_world	Western	This is most evident in Australia's inclusion in modern definitions of the Western world: despite being part of the Eastern hemisphere; these regions and those like it are included due to its significant British influence deriving from the colonisation of British explorers, and the immigration of Europeans in the 20th century which has since grounded the country to the Western world politically and culturally.	<label>
yago:Andy_Kerr__u0028_footballer_u002C__born_1931_u0029_	Andrew Kerr	Andrew Kerr (29 June 1931 – 24 December 1997) was a Scottish footballer, who played for Partick Thistle, Manchester City, Kilmarnock, Sunderland, Aberdeen, Inverness club Caledonian in the Highland Football League and also Glentoran in the Northern Ireland Football League.	<label>
yago:Andy_Kerr__u0028_footballer_u002C__born_1931_u0029_	29 June 1931	Andrew Kerr (29 June 1931 – 24 December 1997) was a Scottish footballer, who played for Partick Thistle, Manchester City, Kilmarnock, Sunderland, Aberdeen, Inverness club Caledonian in the Highland Football League and also Glentoran in the Northern Ireland Football League.	<birthDate>
yago:Andy_Kerr__u0028_footballer_u002C__born_1931_u0029_	Aberdeen	Andrew Kerr (29 June 1931 – 24 December 1997) was a Scottish footballer, who played for Partick Thistle, Manchester City, Kilmarnock, Sunderland, Aberdeen, Inverness club Caledonian in the Highland Football League and also Glentoran in the Northern Ireland Football League.	<deathPlace>
yago:Andy_Kerr__u0028_footballer_u002C__born_1931_u0029_	Partick Thistle F.C.	Partick Thistle History ArchiveAndy Kerr, KillieFC.comBlast From The Past – Celtic, Partick Thistle F.C., 25 September 2019	<memberOf>
yago:Alabama_Theatre__u0028_Myrtle_Beach_u0029_	The Alabama Theatre	The Alabama Theatre The Alabama Theatre is a public theatre located in the Barefoot Landing shopping complex in North Myrtle Beach, South Carolina, United States.	<label>
yago:Alabama_Theatre__u0028_Myrtle_Beach_u0029_	United States	The Alabama Theatre The Alabama Theatre is a public theatre located in the Barefoot Landing shopping complex in North Myrtle Beach, South Carolina, United States.	<location>
yago:Mortal_Kombat__u0028_2011_video_game_u0029_	Mortal Kombat	Mortal Kombat (also known as Mortal Kombat 9) is a fighting video game developed by NetherRealm Studios and published by Warner Bros. Interactive Entertainment.	<label>
yago:Mortal_Kombat__u0028_2011_video_game_u0029_	Mortal Kombat 9	Mortal Kombat (also known as Mortal Kombat 9) is a fighting video game developed by NetherRealm Studios and published by Warner Bros. Interactive Entertainment.	<label>
yago:Mortal_Kombat__u0028_2011_video_game_u0029_	Mortal Kombat	The game is the ninth main installment in the Mortal Kombat series and is a reboot of the franchise.	<label>
yago:Mortal_Kombat__u0028_2011_video_game_u0029_	April 2011	The game was released for the PlayStation 3 and Xbox 360 systems in April 2011, and a PlayStation Vita port was released in May 2012.	<dateCreated>
yago:Mortal_Kombat__u0028_2011_video_game_u0029_	Mortal Kombat	Although beginning during the events of Mortal Kombat: Armageddon, the plot is a retcon to the earliest period in the Mortal Kombat series, the events of Mortal Kombat, Mortal Kombat II and Mortal Kombat 3 (as well as the latter title's two updates).	<label>
yago:Mortal_Kombat__u0028_2011_video_game_u0029_	Mortal Kombat	Although beginning during the events of Mortal Kombat: Armageddon, the plot is a retcon to the earliest period in the Mortal Kombat series, the events of Mortal Kombat, Mortal Kombat II and Mortal Kombat 3 (as well as the latter title's two updates).	<label>
yago:Mortal_Kombat__u0028_2011_video_game_u0029_	Mortal Kombat	Upon release, Mortal Kombat received very positive reviews and won several awards for fighting game of the year.	<label>
yago:Falkirk_F_u002E_C_u002E_	Falkirk Football Club	Falkirk Football Club is a Scottish professional association football club based in the town of Falkirk.	<label>
yago:Falkirk_F_u002E_C_u002E_	Falkirk	Falkirk Football Club is a Scottish professional association football club based in the town of Falkirk.	<label>
yago:Falkirk_F_u002E_C_u002E_	1876	The club was founded in 1876 and competes in the Scottish League One, the third tier of Scottish football, as a member of the Scottish Professional Football League.	<dateCreated>
yago:Falkirk_F_u002E_C_u002E_	Falkirk	Falkirk won the Scottish Cup for the first time in 1913.	<label>
yago:Falkirk_F_u002E_C_u002E_	Falkirk	After 1945, Falkirk were promoted and demoted between the Premier and First Divisions seven times until 1995–96, and during the 1970s spent three seasons in the Second Division.	<label>
yago:Falkirk_F_u002E_C_u002E_	Falkirk	In 2005, Falkirk were promoted to the Scottish Premier League (SPL).	<label>
yago:Falkirk_F_u002E_C_u002E_	Falkirk	Falkirk won the Scottish Cup again in 1957 and were runners-up in the competition in 1997, 2009 and 2015.	<label>
yago:Falkirk_F_u002E_C_u002E_	Falkirk	Falkirk have won the second tier of Scottish football a record seven times, an honour shared with St Johnstone.	<label>
yago:Falkirk_F_u002E_C_u002E_	Falkirk	In their early years, Falkirk played at three venues: Hope Street, Randyford Park and Blinkbonny Park.	<label>
yago:Falkirk_F_u002E_C_u002E_	Falkirk	The club's present home ground since 2004 is the Falkirk Stadium, an all-seater stadium on the outskirts of Falkirk.	<label>
yago:Michael_Mansfield	Michael Mansfield	Michael Mansfield (born 12 October 1941) is an English barrister and head of chambers at Nexus Chambers.	<label>
yago:Michael_Mansfield	12 October 1941	Michael Mansfield (born 12 October 1941) is an English barrister and head of chambers at Nexus Chambers.	<birthDate>
yago:Power_Girl	Power Girl	Power Girl, also known as Kara Zor-L and Karen Starr, is a fictional DC Comics superheroine, making her first appearance in All Star Comics #58 (January/February 1976).Who’s Who in the DC Universe #18  Power Girl is the cousin of DC's flagship hero Superman, but from an alternative universe in the fictional multiverse in which DC Comics stories are set.	<label>
yago:Power_Girl	Karen Starr	Power Girl, also known as Kara Zor-L and Karen Starr, is a fictional DC Comics superheroine, making her first appearance in All Star Comics #58 (January/February 1976).Who’s Who in the DC Universe #18  Power Girl is the cousin of DC's flagship hero Superman, but from an alternative universe in the fictional multiverse in which DC Comics stories are set.	<label>
yago:Power_Girl	Power Girl	Power Girl, also known as Kara Zor-L and Karen Starr, is a fictional DC Comics superheroine, making her first appearance in All Star Comics #58 (January/February 1976).Who’s Who in the DC Universe #18  Power Girl is the cousin of DC's flagship hero Superman, but from an alternative universe in the fictional multiverse in which DC Comics stories are set.	<label>
yago:Power_Girl	Power Girl	Originally hailing from the world of Earth-Two, first envisioned as the home of DC's wartime heroes as published in 1940s comic books, Power Girl becomes stranded in the main universe where DC stories are set, and becomes acquainted with that world's Superman and her own counterpart, Supergirl.	<label>
yago:Power_Girl	Supergirl	Originally hailing from the world of Earth-Two, first envisioned as the home of DC's wartime heroes as published in 1940s comic books, Power Girl becomes stranded in the main universe where DC stories are set, and becomes acquainted with that world's Superman and her own counterpart, Supergirl.	<label>
yago:Power_Girl	Supergirl	In common with Supergirl's origin story, she is the daughter of Superman's aunt and uncle and a native of the planet Krypton.	<label>
yago:Power_Girl	Power Girl	The infant Power Girl's parents enabled her to escape the destruction of her home planet by placing her in a rocket ship.	<label>
yago:Power_Girl	Power Girl	On Earth, as with other Kryptonians, Power Girl discovered she possessed abilities like super strength, flight, and heat vision, using which she became a protector of innocents and a hero for humanity.	<label>
yago:Power_Girl	Power Girl	Though the specifics of how vary over subsequent retellings, Power Girl is later stranded on another Earth when a cosmic crisis affects her home of Earth-Two, and later carves out a separate identity for herself from her dimensional counterpart Supergirl once they are forced to coexist.	<label>
yago:Power_Girl	Supergirl	Though the specifics of how vary over subsequent retellings, Power Girl is later stranded on another Earth when a cosmic crisis affects her home of Earth-Two, and later carves out a separate identity for herself from her dimensional counterpart Supergirl once they are forced to coexist.	<label>
yago:Power_Girl	Power Girl	Though they are biologically the same person, Power Girl behaves as an older, more mature, and more level-headed version of Supergirl, with a more aggressive fighting style.	<label>
yago:Power_Girl	Supergirl	Though they are biologically the same person, Power Girl behaves as an older, more mature, and more level-headed version of Supergirl, with a more aggressive fighting style.	<label>
yago:Power_Girl	Power Girl	These changes are reflected in their differing costumes and superhero names as well; Power Girl sports a bob of blond hair; wears a distinctive white, red, and blue costume with a cleavage-displaying cutout.	<label>
yago:Power_Girl	Power Girl	The name Power Girl reflects that she chooses not to be seen as a derivative of Superman, but rather her own hero and this choice is reflected in the strong independent attitude of the character.	<label>
yago:Power_Girl	Power Girl	Over various decades, Power Girl has been depicted as a member of superhero teams such as the Justice Society of America, Infinity, Inc., Justice League Europe, and the Birds of Prey.	<label>
yago:Power_Girl	Power Girl	This was an unpopular change and writers depicted the revised Power Girl inconsistently.	<label>
yago:Power_Girl	Power Girl	"Following DC's 2011 ""Flashpoint"" storyline and New 52 reboot, Power Girl's origin was retold as the Supergirl of ""Earth 2"", cousin and adopted daughter of Superman, who during evil Fourth World New God Darkseid's invasion of Earth 2 becomes stranded in the main continuity of Earth 0, subsequently adopting the name Power Girl to hide her true identity."	<label>
yago:The_Man_Outside__u0028_1967_film_u0029_	The Man Outside	The Man Outside is a 1967 British spy thriller film directed by Samuel Gallu and starring Van Heflin, Heidelinde Weis and Pinkas Braun.	<label>
yago:The_Man_Outside__u0028_1967_film_u0029_	Samuel Gallu	The Man Outside is a 1967 British spy thriller film directed by Samuel Gallu and starring Van Heflin, Heidelinde Weis and Pinkas Braun.	<director>
yago:The_Man_Outside__u0028_1967_film_u0029_	Van Heflin	The Man Outside is a 1967 British spy thriller film directed by Samuel Gallu and starring Van Heflin, Heidelinde Weis and Pinkas Braun.	<actor>
yago:The_Man_Outside__u0028_1967_film_u0029_	Heidelinde Weis	The Man Outside is a 1967 British spy thriller film directed by Samuel Gallu and starring Van Heflin, Heidelinde Weis and Pinkas Braun.	<actor>
yago:The_Man_Outside__u0028_1967_film_u0029_	1967	Taylor p.201 It was first exhibited in Austria and West Germany in 1967, and then in Britain the following year.	<dateCreated>
